,ABDULLAH GÜL ÜNİVERSİTESİ,DEVLET,KAYSERİ,BİRİNCİ Ö.,0,0,0,1616,1523,3139,95,60,155,58,47,105,1769,1630,3399,
,İSTANBUL OKAN ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1877,1696,3573,5220,4571,9791,867,1418,2285,198,250,448,8162,7935,16097,
,İSTANBUL RUMELİ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1179,1561,2740,1767,1467,3234,289,313,602,7,7,14,3242,3348,6590,
,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,2915,4933,7848,1021,1139,2160,426,181,607,4362,6253,10615,
,İSTANBUL SAĞLIK VE SOSYAL BİLİMLER MESLEK YÜKSEKOKULU,VAKIF MYO,İSTANBUL,BİRİNCİ Ö.,331,788,1119,0,0,0,0,0,0,0,0,0,331,788,1119,
,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,82,161,243,752,1245,1997,1,13,14,3,36,39,838,1455,2293,
,İSTANBUL ŞİŞLİ MESLEK YÜKSEKOKULU,VAKIF MYO,İSTANBUL,BİRİNCİ Ö.,1437,2335,3772,0,0,0,0,0,0,0,0,0,1437,2335,3772,
,İSTANBUL TEKNİK ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,0,0,0,17104,9202,26306,5675,3326,9001,2336,1839,4175,25115,14367,39482,
,İSTANBUL TİCARET ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,58,23,81,3424,2997,6421,1001,900,1901,371,221,592,4854,4141,8995,
,İSTANBUL TOPKAPI ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,2512,2729,5241,2835,2156,4991,693,527,1220,56,9,65,6096,5421,11517,
,İSTANBUL ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,335,290,625,19875,21601,41476,5021,5096,10117,3426,3392,6818,28657,30379,59036,
,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,DEVLET,İSTANBUL,BİRİNCİ Ö.,4490,3149,7639,8556,9165,17721,1004,1357,2361,968,1289,2257,15018,14960,29978,
,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1086,1570,2656,2654,3484,6138,512,453,965,44,26,70,4296,5533,9829,
,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,1016,1911,2927,139,260,399,56,62,118,1211,2233,3444,
,İSTİNYE ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1216,1772,2988,4354,6294,10648,269,469,738,121,201,322,5960,8736,14696,
,İZMİR BAKIRÇAY ÜNİVERSİTESİ,DEVLET,İZMİR,BİRİNCİ Ö.,191,197,388,2473,2987,5460,324,343,667,34,39,73,3022,3566,6588,
,İZMİR DEMOKRASİ ÜNİVERSİTESİ,DEVLET,İZMİR,BİRİNCİ Ö.,189,243,432,4383,5088,9471,198,322,520,17,36,53,4787,5689,10476,
,İZMİR EKONOMİ ÜNİVERSİTESİ,VAKIF,İZMİR,BİRİNCİ Ö.,928,1054,1982,3702,4137,7839,208,318,526,29,53,82,4867,5562,10429,
,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,DEVLET,İZMİR,BİRİNCİ Ö.,296,535,831,6800,7061,13861,724,696,1420,250,220,470,8070,8512,16582,
,İZMİR KAVRAM MESLEK YÜKSEKOKULU,VAKIF MYO,İZMİR,BİRİNCİ Ö.,1254,1546,2800,0,0,0,0,0,0,0,0,0,1254,1546,2800,
,İZMİR TINAZTEPE ÜNİVERSİTESİ,VAKIF,İZMİR,BİRİNCİ Ö.,273,803,1076,210,861,1071,8,58,66,0,0,0,491,1722,2213,
,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,DEVLET,İZMİR,BİRİNCİ Ö.,0,0,0,2926,2653,5579,435,445,880,212,251,463,3573,3349,6922,
,KADİR HAS ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,3,3,6,2173,2810,4983,216,339,555,142,121,263,2534,3273,5807,
,KAFKAS ÜNİVERSİTESİ,DEVLET,KARS,BİRİNCİ Ö.,2222,2612,4834,4683,4951,9634,738,802,1540,102,105,207,7745,8470,16215,
,KAHRAMANMARAŞ İSTİKLAL ÜNİVERSİTESİ,DEVLET,KAHRAMANMARAŞ,BİRİNCİ Ö.,901,412,1313,149,307,456,19,4,23,0,0,0,1069,723,1792,
,KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ,DEVLET,KAHRAMANMARAŞ,BİRİNCİ Ö.,5113,4340,9453,6203,7313,13516,1578,1246,2824,301,209,510,13195,13108,26303,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,KAPADOKYA ÜNİVERSİTESİ,VAKIF,NEVŞEHİR,BİRİNCİ Ö.,2004,2407,4411,956,1615,2571,346,416,762,9,3,12,3315,4441,7756,
,KARABÜK ÜNİVERSİTESİ,DEVLET,KARABÜK,BİRİNCİ Ö.,4767,3620,8387,13353,9166,22519,1998,1417,3415,885,282,1167,21003,14485,35488,
,KARADENİZ TEKNİK ÜNİVERSİTESİ,DEVLET,TRABZON,BİRİNCİ Ö.,2717,1738,4455,11020,9043,20063,1587,1554,3141,586,582,1168,15910,12917,28827,
,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ,DEVLET,KARAMAN,BİRİNCİ Ö.,2657,3056,5713,3431,4473,7904,850,729,1579,88,66,154,7026,8324,15350,
,KASTAMONU ÜNİVERSİTESİ,DEVLET,KASTAMONU,BİRİNCİ Ö.,4119,3168,7287,5590,6586,12176,947,889,1836,219,149,368,10875,10792,21667,
,KAYSERİ ÜNİVERSİTESİ,DEVLET,KAYSERİ,BİRİNCİ Ö.,5493,3144,8637,888,1072,1960,210,141,351,29,25,54,6620,4382,11002,
,KIRIKKALE ÜNİVERSİTESİ,DEVLET,KIRIKKALE,BİRİNCİ Ö.,3384,2228,5612,7196,9096,16292,1521,1313,2834,277,196,473,12378,12833,25211,
,KIRKLARELİ ÜNİVERSİTESİ,DEVLET,KIRKLARELİ,BİRİNCİ Ö.,4530,3336,7866,4490,5183,9673,554,538,1092,37,28,65,9611,9085,18696,
,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,DEVLET,KIRŞEHİR,BİRİNCİ Ö.,3587,2800,6387,5306,5841,11147,634,562,1196,104,67,171,9631,9270,18901,
,KİLİS 7 ARALIK ÜNİVERSİTESİ,DEVLET,KİLİS,BİRİNCİ Ö.,1776,1914,3690,2371,3677,6048,250,189,439,19,15,34,4416,5795,10211,
,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,VAKIF,KOCAELİ,BİRİNCİ Ö.,597,1273,1870,471,687,1158,108,67,175,0,0,0,1176,2027,3203,
,KOCAELİ ÜNİVERSİTESİ,DEVLET,KOCAELİ,BİRİNCİ Ö.,9043,5651,14694,13607,13049,26656,2836,2149,4985,840,639,1479,26326,21488,47814,
,KOÇ ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,4561,4132,8693,520,466,986,386,485,871,5467,5083,10550,
,KONYA GIDA VE TARIM ÜNİVERSİTESİ,VAKIF,KONYA,BİRİNCİ Ö.,0,0,0,508,667,1175,50,89,139,5,6,11,563,762,1325,
,KONYA TEKNİK ÜNİVERSİTESİ,DEVLET,KONYA,BİRİNCİ Ö.,2137,718,2855,2787,1349,4136,1834,958,2792,280,140,420,7038,3165,10203,
,KTO KARATAY ÜNİVERSİTESİ,VAKIF,KONYA,BİRİNCİ Ö.,656,1028,1684,2557,3762,6319,299,418,717,37,33,70,3549,5241,8790,
,KÜTAHYA DUMLUPINAR ÜNİVERSİTESİ,DEVLET,KÜTAHYA,BİRİNCİ Ö.,6659,5151,11810,9597,8044,17641,2399,1762,4161,252,140,392,18907,15097,34004,
,KÜTAHYA SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,DEVLET,KÜTAHYA,BİRİNCİ Ö.,335,1136,1471,945,2397,3342,30,69,99,8,9,17,1318,3611,4929,
,LOKMAN HEKİM ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,281,848,1129,779,1812,2591,45,152,197,25,45,70,1130,2857,3987,
,MALATYA TURGUT ÖZAL ÜNİVERSİTESİ,DEVLET,MALATYA,BİRİNCİ Ö.,2272,1601,3873,1080,900,1980,141,129,270,9,8,17,3502,2638,6140,
,MALTEPE ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,877,816,1693,3658,4312,7970,340,531,871,144,140,284,5019,5799,10818,
,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,DEVLET,MANİSA,BİRİNCİ Ö.,7103,5170,12273,9871,9913,19784,1406,1277,2683,291,242,533,18671,16602,35273,
,MARDİN ARTUKLU ÜNİVERSİTESİ,DEVLET,MARDİN,BİRİNCİ Ö.,1991,1830,3821,3755,4656,8411,766,537,1303,81,33,114,6593,7056,13649,
,MARMARA ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,3024,2512,5536,20898,23314,44212,5194,5191,10385,2226,2144,4370,31342,33161,64503,
,MEF ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,1709,2283,3992,160,163,323,4,1,5,1873,2447,4320,
,MERSİN ÜNİVERSİTESİ,DEVLET,MERSİN,BİRİNCİ Ö.,6223,4167,10390,11724,11496,23220,1248,1483,2731,335,398,733,19530,17544,37074,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,122,235,357,3253,4509,7762,578,970,1548,278,481,759,4231,6195,10426,
,MUDANYA ÜNİVERSİTESİ,VAKIF,BURSA,BİRİNCİ Ö.,41,145,186,44,119,163,0,0,0,0,0,0,85,264,349,
,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,DEVLET,MUĞLA,BİRİNCİ Ö.,6981,5037,12018,10919,10458,21377,1253,1443,2696,339,374,713,19492,17312,36804,
,MUNZUR ÜNİVERSİTESİ,DEVLET,TUNCELİ,BİRİNCİ Ö.,1529,1491,3020,1654,2371,4025,539,265,804,6,12,18,3728,4139,7867,
,MUŞ ALPARSLAN ÜNİVERSİTESİ,DEVLET,MUŞ,BİRİNCİ Ö.,2791,2333,5124,3022,3483,6505,372,261,633,42,8,50,6227,6085,12312,
,NECMETTİN ERBAKAN ÜNİVERSİTESİ,DEVLET,KONYA,BİRİNCİ Ö.,2092,1279,3371,10013,13695,23708,2231,2288,4519,775,538,1313,15111,17800,32911,
,NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ,DEVLET,NEVŞEHİR,BİRİNCİ Ö.,2417,2678,5095,4085,6589,10674,813,749,1562,167,147,314,7482,10163,17645,
,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,DEVLET,NİĞDE,BİRİNCİ Ö.,3528,2422,5950,5606,6793,12399,1317,1090,2407,243,197,440,10694,10502,21196,
,NUH NACİ YAZGAN ÜNİVERSİTESİ,VAKIF,KAYSERİ,BİRİNCİ Ö.,10,32,42,898,1527,2425,119,124,243,1,2,3,1028,1685,2713,
,ONDOKUZ MAYIS ÜNİVERSİTESİ,DEVLET,SAMSUN,BİRİNCİ Ö.,5431,4945,10376,13432,14608,28040,2295,2517,4812,789,667,1456,21947,22737,44684,
,ORDU ÜNİVERSİTESİ,DEVLET,ORDU,BİRİNCİ Ö.,3468,2304,5772,3689,4784,8473,684,858,1542,116,122,238,7957,8068,16025,
,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,DEVLET,ANKARA,BİRİNCİ Ö.,0,0,0,14189,9576,23765,3013,2520,5533,1833,1648,3481,19035,13744,32779,
,OSMANİYE KORKUT ATA ÜNİVERSİTESİ,DEVLET,OSMANİYE,BİRİNCİ Ö.,2632,1481,4113,2837,3581,6418,586,432,1018,66,41,107,6121,5535,11656,
,OSTİM TEKNİK ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,1127,174,1301,2926,1122,4048,222,98,320,0,0,0,4275,1394,5669,
,ÖZYEĞİN ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,4161,3459,7620,435,249,684,122,82,204,4718,3790,8508,
,PAMUKKALE ÜNİVERSİTESİ,DEVLET,DENİZLİ,BİRİNCİ Ö.,5161,5288,10449,11850,12096,23946,1141,1102,2243,339,420,759,18491,18906,37397,
,PİRİ REİS ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1611,394,2005,2681,954,3635,52,35,87,23,1,24,4367,1384,5751,
,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,DEVLET,RİZE,BİRİNCİ Ö.,2706,2192,4898,4601,5597,10198,627,601,1228,128,101,229,8062,8491,16553,
,SABANCI ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,0,0,0,2791,1556,4347,378,246,624,182,156,338,3351,1958,5309,
,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,2098,3818,5916,5147,10683,15830,87,471,558,232,583,815,7564,15555,23119,
,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,DEVLET,SAKARYA,BİRİNCİ Ö.,8567,5713,14280,4832,2405,7237,1110,426,1536,213,80,293,14722,8624,23346,
,SAKARYA ÜNİVERSİTESİ,DEVLET,SAKARYA,BİRİNCİ Ö.,523,1235,1758,12079,14271,26350,2768,2535,5303,957,648,1605,16327,18689,35016,
,SAMSUN ÜNİVERSİTESİ,DEVLET,SAMSUN,BİRİNCİ Ö.,679,260,939,2527,2151,4678,232,144,376,14,9,23,3452,2564,6016,
,SANKO ÜNİVERSİTESİ,VAKIF,GAZİANTEP,BİRİNCİ Ö.,80,277,357,385,748,1133,31,86,117,1,3,4,497,1114,1611,
,SELÇUK ÜNİVERSİTESİ,DEVLET,KONYA,BİRİNCİ Ö.,8952,6627,15579,13078,16524,29602,2735,2641,5376,986,813,1799,25751,26605,52356,
,SİİRT ÜNİVERSİTESİ,DEVLET,SİİRT,BİRİNCİ Ö.,2480,2251,4731,4038,4135,8173,580,378,958,88,34,122,7186,6798,13984,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,SİNOP ÜNİVERSİTESİ,DEVLET,SİNOP,BİRİNCİ Ö.,2616,1980,4596,2580,3479,6059,481,443,924,12,10,22,5689,5912,11601,
,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,DEVLET,SİVAS,BİRİNCİ Ö.,0,0,0,84,35,119,98,61,159,33,20,53,215,116,331,
,SİVAS CUMHURİYET ÜNİVERSİTESİ,DEVLET,SİVAS,BİRİNCİ Ö.,6882,6087,12969,10896,12251,23147,1685,1836,3521,279,236,515,19742,20410,40152,
,SÜLEYMAN DEMİREL ÜNİVERSİTESİ,DEVLET,ISPARTA,BİRİNCİ Ö.,1050,2653,3703,10658,12184,22842,1685,1449,3134,620,550,1170,14013,16836,30849,
,ŞIRNAK ÜNİVERSİTESİ,DEVLET,ŞIRNAK,BİRİNCİ Ö.,1312,1189,2501,1089,974,2063,811,301,1112,27,3,30,3239,2467,5706,
,TARSUS ÜNİVERSİTESİ,DEVLET,MERSİN,BİRİNCİ Ö.,1333,1387,2720,839,779,1618,339,191,530,34,32,66,2545,2389,4934,
,TED ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,0,0,0,2006,2957,4963,70,166,236,0,8,8,2076,3131,5207,
,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,DEVLET,TEKİRDAĞ,BİRİNCİ Ö.,6858,4084,10942,6835,6667,13502,1002,968,1970,144,128,272,14839,11847,26686,
,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,0,0,0,2673,2442,5115,266,228,494,86,52,138,3025,2722,5747,
,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,DEVLET,TOKAT,BİRİNCİ Ö.,5446,4907,10353,7191,7950,15141,1607,1444,3051,219,155,374,14463,14456,28919,
,TOROS ÜNİVERSİTESİ,VAKIF,MERSİN,BİRİNCİ Ö.,594,1087,1681,815,1014,1829,93,128,221,7,6,13,1509,2235,3744,
,TRABZON ÜNİVERSİTESİ,DEVLET,TRABZON,BİRİNCİ Ö.,1603,1580,3183,2554,3889,6443,457,560,1017,99,140,239,4713,6169,10882,
,TRAKYA ÜNİVERSİTESİ,DEVLET,EDİRNE,BİRİNCİ Ö.,5459,4714,10173,10134,11418,21552,1237,1437,2674,331,376,707,17161,17945,35106,
,TÜRK HAVA KURUMU ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,444,230,674,1628,873,2501,137,46,183,8,4,12,2217,1153,3370,
,TÜRK-ALMAN ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,0,0,0,2089,1504,3593,131,114,245,34,19,53,2254,1637,3891,
,UFUK ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,721,800,1521,944,1606,2550,210,306,516,10,5,15,1885,2717,4602,
,UŞAK ÜNİVERSİTESİ,DEVLET,UŞAK,BİRİNCİ Ö.,3004,2761,5765,6501,7524,14025,505,369,874,125,100,225,10135,10754,20889,
,ÜSKÜDAR ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,1585,3498,5083,5325,7942,13267,1108,2704,3812,72,229,301,8090,14373,22463,
,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,DEVLET,VAN,BİRİNCİ Ö.,4146,3348,7494,7795,7944,15739,2000,1359,3359,424,256,680,14365,12907,27272,
,YALOVA ÜNİVERSİTESİ,DEVLET,YALOVA,BİRİNCİ Ö.,2424,2229,4653,4418,4132,8550,647,422,1069,157,107,264,7646,6890,14536,
,YAŞAR ÜNİVERSİTESİ,VAKIF,İZMİR,BİRİNCİ Ö.,1080,720,1800,3564,3332,6896,212,304,516,66,74,140,4922,4430,9352,
,YEDİTEPE ÜNİVERSİTESİ,VAKIF,İSTANBUL,BİRİNCİ Ö.,437,55,492,8346,9790,18136,483,1037,1520,364,626,990,9630,11508,21138,
,YILDIZ TEKNİK ÜNİVERSİTESİ,DEVLET,İSTANBUL,BİRİNCİ Ö.,43,30,73,15102,12041,27143,4676,3944,8620,1645,1656,3301,21466,17671,39137,
,YOZGAT BOZOK ÜNİVERSİTESİ,DEVLET,YOZGAT,BİRİNCİ Ö.,4595,3093,7688,5268,6077,11345,783,570,1353,76,31,107,10722,9771,20493,
,YÜKSEK İHTİSAS ÜNİVERSİTESİ,VAKIF,ANKARA,BİRİNCİ Ö.,306,602,908,456,948,1404,1,4,5,0,0,0,763,1554,2317,
,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,DEVLET,ZONGULDAK,BİRİNCİ Ö.,5130,4818,9948,6285,7591,13876,988,872,1860,146,112,258,12549,13393,25942,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,TOPLAM,,,,471657,405256,876913,1071805,1149693,2221498,182541,176144,358685,58405,56103,114508,1784408,1787196,3571604,
,,,,,,,,,,,,,,,,,,,,
